League,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HomeShots,AwayShots,HomeCorners,AwayCorners,Bet365HomeOdds,Bet365DrawOdds,Bet365AwayOdds,AvgHomeOdds,AvgDrawOdds,AvgAwayOdds
I1,2023-01-21,Salernitana,Napoli,0,2,A,5,9,3,4,9.5,5.75,1.29,9.41,5.67,1.31
I1,2023-01-21,Fiorentina,Torino,0,1,A,19,9,5,3,2.1,3.3,3.6,2.13,3.35,3.61
I1,2023-01-22,Sampdoria,Udinese,0,1,A,9,14,6,6,3.6,3.25,2.15,3.58,3.33,2.15
I1,2023-01-22,Monza,Sassuolo,1,1,D,14,13,10,4,2.2,3.4,3.3,2.22,3.41,3.33
I1,2023-01-22,Spezia,Roma,0,2,A,8,13,4,0,4.75,3.5,1.83,4.53,3.61,1.82
I1,2023-01-22,Juventus,Atalanta,3,3,D,15,14,6,4,2.1,3.4,3.5,2.13,3.44,3.51
I1,2023-01-23,Bologna,Cremonese,1,1,D,21,9,4,1,1.91,3.4,4.33,1.94,3.34,4.33
I1,2023-01-23,Inter,Empoli,0,1,A,16,13,2,3,1.29,6.0,9.5,1.28,5.91,10.24
I1,2023-01-24,Lazio,Milan,4,0,H,10,10,3,4,3.2,3.4,2.25,3.17,3.45,2.27
I1,2023-01-27,Bologna,Spezia,2,0,H,18,6,5,5,1.85,3.4,4.5,1.89,3.4,4.57
I1,2023-01-27,Lecce,Salernitana,1,2,A,15,10,4,4,1.8,3.4,4.75,1.83,3.51,4.74
I1,2023-01-28,Empoli,Torino,2,2,D,11,16,5,5,3.25,3.1,2.4,3.24,3.06,2.44
I1,2023-01-28,Cremonese,Inter,1,2,A,12,30,2,14,6.5,4.33,1.5,6.45,4.5,1.5
I1,2023-01-28,Atalanta,Sampdoria,2,0,H,21,15,7,4,1.33,5.25,9.0,1.34,5.25,9.22
I1,2023-01-29,Milan,Sassuolo,2,5,A,10,9,2,3,1.5,4.5,6.5,1.49,4.71,6.15
I1,2023-01-29,Juventus,Monza,0,2,A,22,3,12,1,1.55,4.0,6.5,1.55,4.08,6.49
I1,2023-01-29,Lazio,Fiorentina,1,1,D,13,17,3,4,2.1,3.4,3.6,2.11,3.33,3.72
I1,2023-01-29,Napoli,Roma,2,1,H,11,11,3,8,1.73,3.6,5.25,1.74,3.76,4.94
I1,2023-01-30,Udinese,Verona,1,1,D,26,10,14,6,1.8,3.75,4.33,1.84,3.68,4.35
I1,2023-02-04,Cremonese,Lecce,0,2,A,12,9,4,8,2.63,3.1,2.8,2.68,3.1,2.86
I1,2023-02-04,Roma,Empoli,2,0,H,12,11,7,7,1.5,4.2,6.5,1.5,4.21,7.13
I1,2023-02-04,Sassuolo,Atalanta,1,0,H,18,7,2,7,3.75,3.6,1.91,3.71,3.82,1.95
I1,2023-02-05,Spezia,Napoli,0,3,A,9,12,3,6,8.0,5.25,1.36,8.77,5.13,1.36
I1,2023-02-05,Torino,Udinese,1,0,H,11,11,6,5,2.25,3.25,3.3,2.32,3.18,3.34
I1,2023-02-05,Fiorentina,Bologna,1,2,A,18,11,5,3,1.83,3.5,4.5,1.84,3.53,4.6
I1,2023-02-05,Inter,Milan,1,0,H,15,4,8,0,1.95,3.5,4.0,1.99,3.54,3.87
I1,2023-02-06,Verona,Lazio,1,1,D,15,9,6,5,3.6,3.6,2.0,3.82,3.46,2.02
I1,2023-02-06,Monza,Sampdoria,2,2,D,17,11,9,3,1.8,3.5,4.75,1.83,3.5,4.71
I1,2023-02-07,Salernitana,Juventus,0,3,A,10,17,6,3,7.0,4.2,1.5,7.07,4.25,1.5
I1,2023-02-10,Milan,Torino,1,0,H,9,12,3,8,1.8,3.5,4.75,1.83,3.5,4.81
I1,2023-02-11,Empoli,Spezia,2,2,D,25,9,7,3,2.0,3.5,3.75,2.05,3.44,3.77
I1,2023-02-11,Lecce,Roma,1,1,D,8,12,3,7,4.33,3.25,1.95,4.24,3.27,1.98
I1,2023-02-11,Lazio,Atalanta,0,2,A,13,23,5,7,2.38,3.4,3.0,2.4,3.43,2.98
I1,2023-02-12,Udinese,Sassuolo,2,2,D,17,6,10,7,2.0,3.6,3.6,2.05,3.51,3.66
I1,2023-02-12,Bologna,Monza,0,1,A,12,5,3,2,2.2,3.2,3.5,2.23,3.31,3.39
I1,2023-02-12,Juventus,Fiorentina,1,0,H,7,11,5,6,1.83,3.5,4.5,1.85,3.6,4.39
I1,2023-02-12,Napoli,Cremonese,3,0,H,15,6,9,7,1.18,7.5,13.0,1.18,7.36,15.53
I1,2023-02-13,Verona,Salernitana,1,0,H,14,8,5,1,1.85,3.4,4.5,1.85,3.49,4.56
I1,2023-02-13,Sampdoria,Inter,0,0,D,7,25,3,7,7.0,4.5,1.44,7.69,4.59,1.43
I1,2023-02-17,Sassuolo,Napoli,0,2,A,11,15,1,3,5.0,4.0,1.6,5.41,4.14,1.62
I1,2023-02-18,Sampdoria,Bologna,1,2,A,9,12,1,8,3.25,3.1,2.38,3.24,3.14,2.39
I1,2023-02-18,Monza,Milan,0,1,A,11,14,10,3,3.75,3.3,2.1,3.71,3.34,2.1
I1,2023-02-18,Inter,Udinese,3,1,H,19,9,3,8,1.53,4.2,6.0,1.52,4.38,6.3
I1,2023-02-19,Atalanta,Lecce,1,2,A,20,4,6,1,1.5,4.0,7.0,1.5,4.32,6.67
I1,2023-02-19,Fiorentina,Empoli,1,1,D,27,5,13,1,1.6,4.0,5.75,1.62,4.07,5.44
I1,2023-02-19,Salernitana,Lazio,0,2,A,9,21,2,9,5.5,3.75,1.7,5.14,3.9,1.68
I1,2023-02-19,Spezia,Juventus,0,2,A,18,15,7,4,6.0,3.75,1.62,5.81,3.92,1.62
I1,2023-02-19,Roma,Verona,1,0,H,9,7,5,1,1.65,3.6,5.75,1.63,3.72,6.02
I1,2023-02-20,Torino,Cremonese,2,2,D,16,11,5,1,1.65,3.8,5.25,1.67,3.76,5.47
I1,2023-02-25,Empoli,Napoli,0,2,A,9,19,4,13,7.0,4.75,1.44,6.86,4.72,1.45
I1,2023-02-25,Lecce,Sassuolo,0,1,A,16,7,4,7,2.45,3.25,2.9,2.54,3.18,2.96
I1,2023-02-26,Bologna,Inter,1,0,H,14,13,1,6,5.5,3.75,1.7,4.96,3.77,1.73
I1,2023-02-26,Salernitana,Monza,3,0,H,12,14,1,3,3.6,3.3,2.05,3.53,3.41,2.13
I1,2023-02-26,Udinese,Spezia,2,2,D,15,9,5,2,1.62,3.8,5.75,1.65,3.97,5.29
I1,2023-02-26,Milan,Atalanta,2,0,H,13,3,4,3,2.15,3.4,3.4,2.19,3.38,3.42
I1,2023-02-27,Verona,Fiorentina,0,3,A,12,16,4,2,3.25,3.25,2.25,3.27,3.29,2.29
I1,2023-02-27,Lazio,Sampdoria,1,0,H,15,8,8,3,1.44,4.33,8.0,1.43,4.46,7.98
I1,2023-02-28,Cremonese,Roma,2,1,H,6,10,3,3,5.25,3.4,1.75,5.25,3.49,1.77
I1,2023-02-28,Juventus,Torino,4,2,H,13,8,3,7,1.73,3.4,5.5,1.78,3.43,5.28
I1,2023-03-03,Napoli,Lazio,0,1,A,14,5,8,3,1.65,3.8,5.25,1.66,3.91,5.49
I1,2023-03-04,Monza,Empoli,2,1,H,10,18,1,8,2.1,3.25,3.8,2.11,3.24,3.84
I1,2023-03-04,Atalanta,Udinese,0,0,D,17,5,12,3,1.62,4.0,5.5,1.66,4.08,5.01
I1,2023-03-04,Fiorentina,Milan,2,1,H,16,8,11,5,2.8,3.3,2.55,2.86,3.28,2.56
I1,2023-03-05,Spezia,Verona,0,0,D,20,11,9,5,2.7,3.1,2.8,2.73,3.08,2.82
I1,2023-03-05,Sampdoria,Salernitana,0,0,D,9,10,2,6,2.3,3.25,3.2,2.31,3.27,3.27
I1,2023-03-05,Inter,Lecce,2,0,H,14,11,6,4,1.36,4.75,9.5,1.36,4.89,9.29
I1,2023-03-05,Roma,Juventus,1,0,H,6,14,2,6,2.7,3.0,2.88,2.68,3.08,2.87
I1,2023-03-06,Sassuolo,Cremonese,3,2,H,13,13,4,3,1.8,3.6,4.5,1.83,3.7,4.37
I1,2023-03-06,Torino,Bologna,1,0,H,12,11,3,3,2.4,2.9,3.4,2.37,3.01,3.41
I1,2023-03-10,Spezia,Inter,2,1,H,4,28,1,13,8.0,4.6,1.4,7.7,4.72,1.42
I1,2023-03-11,Empoli,Udinese,0,1,A,17,14,11,5,3.0,3.25,2.4,3.02,3.27,2.45
I1,2023-03-11,Napoli,Atalanta,2,0,H,18,6,10,4,1.67,4.0,5.0,1.67,4.04,5.05
I1,2023-03-11,Bologna,Lazio,0,0,D,16,5,5,2,3.1,3.1,2.38,3.08,3.19,2.46
I1,2023-03-12,Lecce,Torino,0,2,A,13,4,9,1,3.0,3.0,2.63,2.98,2.99,2.67
I1,2023-03-12,Cremonese,Fiorentina,0,2,A,16,10,1,6,4.33,3.6,1.85,4.34,3.62,1.86
I1,2023-03-12,Verona,Monza,1,1,D,8,9,7,2,2.5,3.2,2.9,2.52,3.16,3.01
I1,2023-03-12,Roma,Sassuolo,3,4,A,17,19,7,2,1.67,3.6,5.5,1.69,3.73,5.32
I1,2023-03-12,Juventus,Sampdoria,4,2,H,24,9,11,3,1.33,4.75,10.0,1.35,4.88,9.97
I1,2023-03-13,Milan,Salernitana,1,1,D,24,6,6,4,1.25,6.0,11.0,1.26,5.9,11.74
I1,2023-03-17,Sassuolo,Spezia,1,0,H,15,11,3,3,1.7,3.75,4.5,1.75,3.87,4.62
I1,2023-03-17,Atalanta,Empoli,2,1,H,27,5,13,2,1.4,4.5,7.5,1.42,4.82,7.47
I1,2023-03-18,Monza,Cremonese,1,1,D,15,8,8,4,1.8,3.5,4.5,1.84,3.62,4.45
I1,2023-03-18,Salernitana,Bologna,2,2,D,14,10,5,4,3.4,3.25,2.2,3.43,3.27,2.23
I1,2023-03-18,Udinese,Milan,3,1,H,14,10,5,6,3.5,3.4,2.15,3.43,3.44,2.16
I1,2023-03-19,Sampdoria,Verona,3,1,H,11,16,5,8,2.88,3.1,2.45,3.01,3.1,2.56
I1,2023-03-19,Fiorentina,Lecce,1,0,H,18,8,1,3,1.6,3.75,5.75,1.62,3.84,5.86
I1,2023-03-19,Torino,Napoli,0,4,A,12,12,5,4,4.33,3.6,1.75,4.89,3.54,1.79
I1,2023-03-19,Lazio,Roma,1,0,H,12,8,5,2,2.75,3.0,2.75,2.82,3.04,2.76
I1,2023-03-19,Inter,Juventus,0,1,A,18,7,6,4,1.91,3.4,4.0,1.98,3.45,4.01
I1,2023-04-01,Cremonese,Atalanta,1,3,A,15,12,0,6,5.5,3.8,1.67,5.19,3.99,1.67
I1,2023-04-01,Inter,Fiorentina,0,1,A,16,19,10,8,1.75,3.8,4.5,1.77,3.79,4.62
I1,2023-04-01,Juventus,Verona,1,0,H,10,9,3,5,1.4,4.2,9.0,1.42,4.34,8.79
I1,2023-04-02,Bologna,Udinese,3,0,H,11,15,2,7,2.2,3.3,3.4,2.27,3.33,3.28
I1,2023-04-02,Monza,Lazio,0,2,A,11,8,8,3,3.8,3.3,2.05,3.8,3.31,2.08
I1,2023-04-02,Spezia,Salernitana,1,1,D,14,12,9,5,2.3,3.3,3.2,2.36,3.31,3.12
I1,2023-04-02,Roma,Sampdoria,3,0,H,28,6,10,3,1.44,4.2,9.0,1.44,4.39,8.26
I1,2023-04-02,Napoli,Milan,0,4,A,20,14,10,4,1.73,3.6,5.0,1.76,3.69,4.83
I1,2023-04-03,Empoli,Lecce,1,0,H,14,5,3,4,2.45,3.1,3.1,2.47,3.11,3.12
I1,2023-04-03,Sassuolo,Torino,1,1,D,12,16,6,7,2.4,3.3,3.0,2.46,3.27,2.99
I1,2023-04-07,Salernitana,Inter,1,1,D,11,25,2,8,7.5,4.5,1.45,7.42,4.67,1.44
I1,2023-04-07,Lecce,Napoli,1,2,A,11,9,5,4,5.75,3.6,1.65,5.78,3.67,1.68
I1,2023-04-07,Milan,Empoli,0,0,D,23,2,9,0,1.36,4.75,9.0,1.37,4.9,9.08
I1,2023-04-08,Udinese,Monza,2,2,D,14,12,4,2,2.0,3.5,3.8,2.09,3.43,3.66
I1,2023-04-08,Fiorentina,Spezia,1,1,D,19,4,8,4,1.4,4.5,8.5,1.42,4.68,7.97
I1,2023-04-08,Atalanta,Bologna,0,2,A,15,13,6,0,1.65,3.8,5.5,1.66,3.87,5.44
I1,2023-04-08,Sampdoria,Cremonese,2,3,A,13,17,3,3,2.38,3.25,3.2,2.35,3.28,3.18
I1,2023-04-08,Torino,Roma,0,1,A,7,9,7,4,3.4,3.0,2.38,3.38,3.02,2.39
I1,2023-04-08,Verona,Sassuolo,2,1,H,11,17,4,10,2.63,3.3,2.7,2.65,3.33,2.74
I1,2023-04-08,Lazio,Juventus,2,1,H,9,11,6,6,2.75,2.9,2.9,2.76,2.97,2.89
I1,2023-04-14,Cremonese,Empoli,1,0,H,14,15,3,8,2.45,3.3,2.88,2.51,3.27,2.94
I1,2023-04-14,Spezia,Lazio,0,3,A,6,13,2,3,5.25,3.6,1.7,5.15,3.62,1.74
I1,2023-04-15,Bologna,Milan,1,1,D,6,19,2,6,3.1,3.1,2.45,3.12,3.15,2.46
I1,2023-04-15,Napoli,Verona,0,0,D,9,5,4,0,1.53,4.0,6.5,1.53,4.09,6.76
I1,2023-04-15,Inter,Monza,0,1,A,25,7,5,2,1.44,4.5,7.5,1.44,4.52,7.69
I1,2023-04-16,Lecce,Sampdoria,1,1,D,30,8,11,8,1.95,3.2,4.33,1.96,3.26,4.36
I1,2023-04-16,Torino,Salernitana,1,1,D,16,8,4,2,1.73,3.5,5.25,1.74,3.56,5.28
I1,2023-04-16,Sassuolo,Juventus,1,0,H,11,13,10,13,3.8,3.5,2.0,3.72,3.46,2.04
I1,2023-04-16,Roma,Udinese,3,0,H,12,10,6,2,1.85,3.4,4.5,1.88,3.36,4.56
I1,2023-04-17,Fiorentina,Atalanta,1,1,D,18,6,5,1,2.4,3.4,2.9,2.39,3.47,2.93
I1,2023-04-21,Verona,Bologna,2,1,H,9,17,4,2,2.75,3.0,2.8,2.78,3.0,2.85
I1,2023-04-22,Salernitana,Sassuolo,3,0,H,13,11,4,8,3.1,3.5,2.25,3.11,3.5,2.28
I1,2023-04-22,Lazio,Torino,0,1,A,10,7,3,4,1.83,3.4,4.75,1.85,3.33,4.88
I1,2023-04-22,Sampdoria,Spezia,1,1,D,13,19,9,9,2.55,3.2,2.88,2.54,3.24,2.91
I1,2023-04-23,Empoli,Inter,0,3,A,11,16,5,4,6.5,4.2,1.53,6.34,4.32,1.52
I1,2023-04-23,Monza,Fiorentina,3,2,H,13,10,5,3,3.7,3.4,2.05,3.6,3.43,2.08
I1,2023-04-23,Udinese,Cremonese,3,0,H,17,12,3,8,1.7,3.8,5.0,1.72,3.85,4.8
I1,2023-04-23,Milan,Lecce,2,0,H,8,9,4,2,1.5,4.2,7.0,1.5,4.14,7.26
I1,2023-04-23,Juventus,Napoli,0,1,A,7,17,3,6,2.88,3.1,2.6,2.85,3.17,2.63
I1,2023-04-24,Atalanta,Roma,3,1,H,7,14,3,4,2.3,3.25,3.2,2.33,3.27,3.21
I1,2023-04-28,Lecce,Udinese,1,0,H,15,10,7,4,2.45,3.0,3.2,2.49,3.08,3.16
I1,2023-04-28,Spezia,Monza,0,2,A,12,8,3,3,2.8,3.3,2.55,2.83,3.23,2.63
I1,2023-04-29,Roma,Milan,1,1,D,11,11,1,5,2.75,3.0,2.75,2.78,3.03,2.81
I1,2023-04-29,Torino,Atalanta,1,2,A,4,9,3,3,2.88,3.3,2.45,2.95,3.3,2.48
I1,2023-04-30,Inter,Lazio,3,1,H,25,9,2,3,1.8,3.6,4.5,1.82,3.59,4.62
I1,2023-04-30,Cremonese,Verona,1,1,D,12,14,3,5,3.0,3.3,2.45,3.06,3.27,2.42
I1,2023-04-30,Napoli,Salernitana,1,1,D,24,5,10,0,1.22,6.5,12.0,1.22,6.51,14.36
I1,2023-04-30,Sassuolo,Empoli,2,1,H,13,7,7,5,1.75,3.8,4.5,1.76,3.91,4.51
I1,2023-04-30,Fiorentina,Sampdoria,5,0,H,23,4,11,0,1.33,5.25,9.0,1.32,5.44,9.75
I1,2023-04-30,Bologna,Juventus,1,1,D,16,14,4,5,3.4,3.3,2.2,3.5,3.2,2.22
I1,2023-05-03,Atalanta,Spezia,3,2,H,14,9,12,3,1.36,5.0,8.0,1.39,4.99,8.11
I1,2023-05-03,Juventus,Lecce,2,1,H,16,14,6,7,1.6,3.8,6.0,1.59,3.81,6.58
I1,2023-05-03,Salernitana,Fiorentina,3,3,D,4,12,2,3,4.75,3.75,1.73,4.62,3.79,1.77
I1,2023-05-03,Sampdoria,Torino,0,2,A,7,12,2,3,4.2,3.4,1.91,4.38,3.43,1.91
I1,2023-05-03,Lazio,Sassuolo,2,0,H,13,13,1,2,1.67,4.0,5.0,1.68,4.0,5.09
I1,2023-05-03,Milan,Cremonese,1,1,D,18,6,10,0,1.33,5.0,9.5,1.31,5.33,10.92
I1,2023-05-03,Monza,Roma,1,1,D,8,14,4,3,3.75,3.1,2.15,3.65,3.18,2.19
I1,2023-05-03,Verona,Inter,0,6,A,7,20,2,7,5.5,3.75,1.67,5.41,3.78,1.69
I1,2023-05-04,Empoli,Bologna,3,1,H,13,18,2,5,2.9,3.2,2.55,2.99,3.17,2.53
I1,2023-05-04,Udinese,Napoli,1,1,D,7,7,2,6,4.75,3.6,1.75,4.71,3.78,1.76
I1,2023-05-06,Milan,Lazio,2,0,H,10,8,6,4,1.95,3.4,4.0,1.97,3.4,4.17
I1,2023-05-06,Roma,Inter,0,2,A,15,10,12,5,3.1,3.1,2.45,3.14,3.15,2.44
I1,2023-05-06,Cremonese,Spezia,2,0,H,9,18,3,13,2.35,3.4,3.0,2.35,3.38,3.08
I1,2023-05-07,Atalanta,Juventus,0,2,A,24,10,7,3,2.3,3.4,3.1,2.4,3.32,3.05
I1,2023-05-07,Torino,Monza,1,1,D,14,10,7,4,2.0,3.3,4.0,1.99,3.33,4.11
I1,2023-05-07,Napoli,Fiorentina,1,0,H,10,15,0,5,1.8,3.8,4.33,1.85,3.73,4.2
I1,2023-05-07,Lecce,Verona,0,1,A,15,9,4,4,2.2,3.0,3.75,2.2,3.12,3.67
I1,2023-05-08,Empoli,Salernitana,2,1,H,11,13,8,7,2.2,3.1,3.6,2.18,3.15,3.64
I1,2023-05-08,Udinese,Sampdoria,2,0,H,13,11,7,3,1.5,4.33,6.5,1.53,4.27,6.25
I1,2023-05-08,Sassuolo,Bologna,1,1,D,6,12,4,4,2.3,3.5,3.0,2.36,3.45,2.99
I1,2023-05-12,Lazio,Lecce,2,2,D,20,13,2,3,1.7,3.5,5.5,1.72,3.57,5.52
I1,2023-05-13,Salernitana,Atalanta,1,0,H,10,13,5,3,4.75,4.2,1.65,4.9,4.12,1.67
I1,2023-05-13,Spezia,Milan,2,0,H,14,14,6,9,4.2,3.5,1.91,4.17,3.5,1.93
I1,2023-05-13,Inter,Sassuolo,4,2,H,11,16,1,5,1.4,5.0,7.0,1.41,5.07,7.25
I1,2023-05-14,Verona,Torino,0,1,A,14,15,3,4,2.4,3.1,3.2,2.39,3.08,3.3
I1,2023-05-14,Fiorentina,Udinese,2,0,H,18,5,3,3,1.95,3.6,3.8,1.99,3.57,3.78
I1,2023-05-14,Monza,Napoli,2,0,H,10,20,6,10,4.75,3.75,1.73,4.85,3.83,1.73
I1,2023-05-14,Bologna,Roma,0,0,D,12,7,3,6,3.1,3.1,2.45,3.16,3.11,2.45
I1,2023-05-14,Juventus,Cremonese,2,0,H,24,3,7,0,1.36,4.75,9.0,1.37,4.94,8.92
I1,2023-05-15,Sampdoria,Empoli,1,1,D,13,16,1,2,3.2,3.3,2.3,3.22,3.45,2.24
I1,2023-05-19,Sassuolo,Monza,1,2,A,13,16,6,3,2.15,3.6,3.2,2.19,3.64,3.22
I1,2023-05-20,Cremonese,Bologna,1,5,A,13,19,3,9,2.88,3.4,2.4,2.96,3.41,2.43
I1,2023-05-20,Atalanta,Verona,3,1,H,13,10,6,3,1.53,4.2,6.0,1.56,4.2,5.99
I1,2023-05-20,Milan,Sampdoria,5,1,H,19,6,7,2,1.17,7.5,17.0,1.19,7.11,16.3
I1,2023-05-21,Lecce,Spezia,0,0,D,6,14,2,5,2.2,3.1,3.6,2.21,3.21,3.57
I1,2023-05-21,Torino,Fiorentina,1,1,D,10,8,3,3,1.95,3.4,4.2,2.01,3.4,3.98
I1,2023-05-21,Napoli,Inter,3,1,H,22,6,4,1,2.9,3.3,2.45,2.83,3.31,2.58
I1,2023-05-21,Udinese,Lazio,0,1,A,12,14,3,8,3.8,3.4,2.0,3.74,3.54,2.02
I1,2023-05-22,Roma,Salernitana,2,2,D,22,8,6,4,1.45,4.2,7.5,1.48,4.26,7.38
I1,2023-05-22,Empoli,Juventus,4,1,H,14,19,3,7,5.5,3.75,1.65,5.17,3.85,1.69
I1,2023-05-26,Sampdoria,Sassuolo,2,2,D,17,22,8,4,3.8,4.1,1.83,3.97,3.92,1.86
I1,2023-05-27,Salernitana,Udinese,3,2,H,11,10,2,1,2.7,3.5,2.55,2.72,3.46,2.54
I1,2023-05-27,Spezia,Torino,0,4,A,8,11,5,2,2.38,3.25,3.1,2.4,3.24,3.11
I1,2023-05-27,Fiorentina,Roma,2,1,H,15,8,7,4,2.05,3.5,3.6,2.07,3.4,3.71
I1,2023-05-27,Inter,Atalanta,3,2,H,20,11,9,7,1.83,3.8,4.0,1.85,3.81,4.08
I1,2023-05-28,Verona,Empoli,1,1,D,13,13,3,3,1.7,3.8,5.0,1.69,3.9,4.98
I1,2023-05-28,Bologna,Napoli,2,2,D,18,11,4,4,3.4,3.3,2.2,3.39,3.41,2.17
I1,2023-05-28,Monza,Lecce,0,1,A,5,9,1,3,2.45,3.3,2.9,2.48,3.19,3.0
I1,2023-05-28,Lazio,Cremonese,3,2,H,12,11,4,3,1.22,6.5,12.0,1.23,6.48,13.0
I1,2023-05-28,Juventus,Milan,0,1,A,16,9,4,5,2.3,3.4,3.1,2.36,3.37,3.06
I1,2023-06-02,Sassuolo,Fiorentina,1,3,A,5,15,2,4,2.6,3.75,2.5,2.56,3.77,2.58
I1,2023-06-03,Torino,Inter,0,1,A,17,14,6,4,2.3,3.5,3.0,2.36,3.38,3.06
I1,2023-06-03,Cremonese,Salernitana,2,0,H,12,11,4,6,2.6,3.6,2.5,2.64,3.66,2.54
I1,2023-06-03,Empoli,Lazio,0,2,A,7,21,6,7,3.25,3.75,2.1,3.41,3.66,2.08
I1,2023-06-04,Napoli,Sampdoria,2,0,H,21,6,11,0,1.18,7.0,13.0,1.19,7.41,13.98
I1,2023-06-04,Atalanta,Monza,5,2,H,20,8,5,1,1.57,4.5,5.0,1.59,4.39,5.19
I1,2023-06-04,Lecce,Bologna,2,3,A,20,11,7,2,2.75,3.5,2.45,2.76,3.37,2.58
I1,2023-06-04,Milan,Verona,3,1,H,14,6,7,1,1.73,4.0,4.5,1.79,3.75,4.5
I1,2023-06-04,Roma,Spezia,2,1,H,19,8,6,2,1.95,3.6,3.8,1.99,3.61,3.74
I1,2023-06-04,Udinese,Juventus,0,1,A,13,20,6,14,3.8,3.5,1.95,3.81,3.58,1.97
I1,2023-08-19,Empoli,Verona,0,1,A,10,10,2,4,2.25,3.2,3.3,2.3,3.28,3.27
I1,2023-08-19,Frosinone,Napoli,1,3,A,4,19,4,6,8.5,5.0,1.36,8.79,5.12,1.36
I1,2023-08-19,Genoa,Fiorentina,1,4,A,4,9,3,4,3.4,3.25,2.2,3.41,3.34,2.21
I1,2023-08-19,Inter,Monza,2,0,H,22,12,8,3,1.4,5.0,7.0,1.38,5.08,7.92
I1,2023-08-20,Roma,Salernitana,2,2,D,13,3,9,1,1.53,4.0,6.5,1.53,4.07,6.83
I1,2023-08-20,Sassuolo,Atalanta,0,2,A,11,16,7,7,3.5,3.4,2.1,3.35,3.62,2.12
I1,2023-08-20,Lecce,Lazio,2,1,H,23,10,5,2,3.6,3.3,2.1,3.74,3.33,2.09
I1,2023-08-20,Udinese,Juventus,0,3,A,18,9,7,3,4.33,3.6,1.83,4.46,3.54,1.86
I1,2023-08-21,Torino,Cagliari,0,0,D,11,8,8,3,1.67,3.75,5.25,1.68,3.73,5.47
I1,2023-08-21,Bologna,Milan,0,2,A,17,10,3,6,4.0,3.4,1.95,3.9,3.49,1.99
I1,2023-08-26,Frosinone,Atalanta,2,1,H,13,18,3,7,5.0,4.0,1.67,4.92,4.09,1.68
I1,2023-08-26,Monza,Empoli,2,0,H,20,18,6,5,1.91,3.5,4.2,1.95,3.54,4.05
I1,2023-08-26,Milan,Torino,4,1,H,17,8,2,1,1.65,3.8,5.0,1.66,3.8,5.63
I1,2023-08-26,Verona,Roma,2,1,H,5,23,1,12,4.33,3.5,1.83,4.61,3.47,1.86
I1,2023-08-27,Fiorentina,Lecce,2,2,D,9,6,3,3,1.57,4.2,5.75,1.6,3.96,5.9
I1,2023-08-27,Juventus,Bologna,1,1,D,14,9,5,1,1.5,4.5,6.0,1.49,4.39,6.86
I1,2023-08-27,Lazio,Genoa,0,1,A,16,5,15,1,1.55,4.0,6.0,1.58,4.09,5.98
I1,2023-08-27,Napoli,Sassuolo,2,0,H,25,6,12,4,1.33,5.5,8.5,1.33,5.67,8.6
I1,2023-08-28,Salernitana,Udinese,1,1,D,9,14,7,5,2.7,3.2,2.63,2.75,3.32,2.62
I1,2023-08-28,Cagliari,Inter,0,2,A,12,17,4,7,7.5,4.5,1.44,6.85,4.73,1.45
I1,2023-09-01,Sassuolo,Verona,3,1,H,16,11,10,1,2.0,3.6,3.75,2.02,3.59,3.71
I1,2023-09-01,Roma,Milan,1,2,A,13,9,3,5,2.8,3.1,2.63,2.81,3.15,2.7
I1,2023-09-02,Bologna,Cagliari,2,1,H,16,7,5,2,1.7,3.75,5.0,1.72,3.72,5.17
I1,2023-09-02,Udinese,Frosinone,0,0,D,12,12,3,5,1.8,3.6,4.5,1.8,3.7,4.56
I1,2023-09-02,Atalanta,Monza,3,0,H,18,8,7,3,1.62,4.0,5.25,1.63,4.17,5.2
I1,2023-09-02,Napoli,Lazio,1,2,A,22,6,7,2,1.62,4.0,5.5,1.63,4.04,5.49
I1,2023-09-03,Inter,Fiorentina,4,0,H,21,6,1,1,1.65,3.8,5.25,1.65,4.04,5.11
I1,2023-09-03,Torino,Genoa,1,0,H,10,7,4,0,2.0,3.3,4.0,2.05,3.26,3.96
I1,2023-09-03,Empoli,Juventus,0,2,A,7,18,3,7,5.25,3.8,1.67,5.18,3.9,1.67
I1,2023-09-03,Lecce,Salernitana,2,0,H,20,11,6,5,2.0,3.3,4.0,2.02,3.38,3.9
I1,2023-09-16,Juventus,Lazio,3,1,H,17,16,7,9,1.91,3.4,4.33,1.93,3.44,4.24
I1,2023-09-16,Inter,Milan,5,1,H,14,9,5,0,2.15,3.5,3.4,2.15,3.52,3.41
I1,2023-09-16,Genoa,Napoli,2,2,D,8,12,3,1,5.5,3.8,1.67,5.21,4.03,1.65
I1,2023-09-17,Cagliari,Udinese,0,0,D,10,11,4,6,2.88,3.3,2.5,2.88,3.26,2.55
I1,2023-09-17,Frosinone,Sassuolo,4,2,H,16,18,5,6,2.8,3.4,2.5,2.77,3.49,2.51
I1,2023-09-17,Monza,Lecce,1,1,D,25,4,10,1,2.1,3.4,3.5,2.12,3.4,3.57
I1,2023-09-17,Fiorentina,Atalanta,3,2,H,15,11,3,4,2.38,3.5,2.88,2.46,3.52,2.81
I1,2023-09-17,Roma,Empoli,7,0,H,14,8,2,6,1.44,4.5,7.5,1.43,4.5,7.99
